Gene	granule	basket	astrocyte	oligo	opc
Hcn4	3624	3613.625	3913	3614	3540.5
Prok2	3624	3613.625	3913	3614	3540.5
Zkscan1	9432	3649	5913.75	7838.375	1778.5
Plpp5	10374.5	5760	3616	6626.25	2294.75
Zfp618	5032.25	5024.375	5317.125	5031.625	1831.75
Zfp329	5366.5	2343.5	7884.25	7373.25	5777.5
Hmox2	8586.875	5688	6749.125	1124.625	7102.25
Scgb3a1	3624	3613.625	3913	3614	3540.5
Rab39	2035.75	5389.375	8375.75	9037.75	3519.5
Hus1	10355.5	5379.75	7218.875	1162.25	5331.125
Map2k6	5784.75	9876.875	202.25	8607.875	4130.125
Tacr2	3624	3613.625	3913	3614	3540.5
Scaf1	9052.875	7934.625	2151.75	2950.125	6337.625
Eps15l1	7758.25	3603.375	2300.875	9392.375	5443.25
Rngtt	4463.125	2824.375	6174	5504.875	8831.125
Slc44a2	8290.5	9909.875	3475.25	6246.75	649.875
AI314180	4775.125	1431.875	6300.125	7228.375	8968.125
Fam168a	5774.875	3897.75	9458	2558.5	6950
Prkd2	7090.75	7103.875	7339.875	497.375	3333.5
Eloa	9727	7487.625	5964.625	3648.125	1212.75
Pnpt1	8324.125	3381.375	9527.5	3774.125	4672.75
Hddc3	9408.75	7812.875	2627.625	3479.75	5554.125
Angptl3	6669	1138.25	4830	6532.375	6371.375
Man2a2	657.375	5297.125	8148.375	8084.625	5783.75
Msantd2	10474.375	2740.875	5772	6134	3475.375
Actn4	9707.25	7794.25	6446.625	1258	3388.75
Cep68	5544.875	7930	4186.875	4882	5543.75
Tmem199	4341	7534.25	6710.75	5811.625	2153.75
Zbtb41	3431	3711.625	8107.125	8696.875	5317
Cc2d1a	3796.75	8187.375	1154.25	7904.25	6487.625
Tmem65	3831.125	1137.5	5751.25	7577.375	10366.125
P3h1	10025.625	6640.5	3797.625	6359	1383.375
Dock7	6460.5	306.25	3026.25	9917.125	8869.375
C1qtnf6	4804.5	4799	5075.125	4794.5	2757.625
Nup54	5814	3504.75	2059.125	8220.875	8037.25
Olig3	3624	3613.625	3913	3614	3540.5
Nr0b2	3624	3613.625	3913	3614	3540.5
A830080D01Rik	3624	3613.625	3913	3614	3540.5
Lin9	3624	3613.625	3913	3614	3540.5
Cnnm4	953.25	8112.25	8256.25	6668.875	3526.125
Slc13a3	6108.75	6130.25	6375.625	2930.375	3858.75
Fez2	5076.5	5105.875	5382.625	1879.75	4972.5
Syf2	4990.375	5430.375	8623	3439.75	6375.875
Bcam	3624	3613.625	3913	3614	3540.5
Slc4a2	6499.625	6585	5005.5	940.125	6361.25
Capn12	3897	7771.125	7894.875	4837.75	1626.875
Fscn3	3074.875	4905.375	5090.875	4803.5	4666.625
Gcc1	2174.125	5139.375	5328.875	5008.25	4881.375
Slc35f2	3624	3613.625	3913	3614	3540.5
Pwp1	6808.625	6128.25	3567.375	6776.25	3223.75
Lsm14b	3726.5	7771.375	1751.375	5484.25	9848
Ostn	3624	3613.625	3913	3614	3540.5
Zfyve27	5956.25	5982.75	3981.375	5507.375	7355.625
Arf5	450.25	8649.25	3686.625	8029.125	6630.375
Acot2	3624	3613.625	3913	3614	3540.5
Asns	4883.125	1793.25	8741.25	10021.75	3176.375
Ercc8	9315.5	5717.5	8272.5	1453.25	3725
Elavl4	5974.875	578.125	8321.5	10419.25	3312.375
Fxr2	4374.875	4444	6536.25	7411.625	4000.125
Esam	3624	3613.625	3913	3614	3540.5
Ppp1cc	8811.75	136.75	3366.75	9847.125	6431.125
Noct	3624	3613.625	3913	3614	3540.5
Rpl35	7364.125	5693.375	5904.625	1202.875	9196
Mphosph10	3558.5	7823.875	8253.5	5580.5	1987.5
Wdr38	4806	4796.125	5074.125	4792.25	2769.375
Bcan	11233.375	1039.875	2640.625	8689.25	5013.125
Elmod1	6057.25	56.25	3522.625	10140.875	8799.625
Cxxc4	7438.25	5696.5	2833.875	4430	7081.125
Slit2	3624	3613.625	3913	3614	3540.5
Mbd2	737	9205.125	8275.875	4349	5906.875
Tnfaip8l3	3624	3613.625	3913	3614	3540.5
Igsf10	3624	3613.625	3913	3614	3540.5
Ehmt2	3563.25	9834.125	4120.25	6761.125	3501.25
Inhbb	5063.5	5060.375	5362	5064.5	1695.125
Tbc1d1	722.25	7877.25	4269.5	9365.25	6284.875
Cyp2w1	3624	3613.625	3913	3614	3540.5
Rad1	3624	3613.625	3913	3614	3540.5
Mcm2	3624	3613.625	3913	3614	3540.5
Rgs22	3624	3613.625	3913	3614	3540.5
Gpr87	6880.375	5209.75	4906.5	10863.875	1584.125
Csdc2	5126	3399.25	995.5	11205.375	7783.625
Ccl19	3624	3613.625	3913	3614	3540.5
Ndufb7	7662.5	2685.625	4451.125	7785.25	5707.125
Dusp9	3624	3613.625	3913	3614	3540.5
Rims3	1766.125	5236.625	5438.625	5109.5	4980.875
Entpd2	5569.375	5570.25	131.625	5559.5	5517.75
Acsl4	4103.5	2313.125	5360.5	10112.5	6819.125
Mpdu1	1576.125	10348.875	5247.25	5079	7414.5
Prr19	3624	3613.625	3913	3614	3540.5
Btbd7	8291.875	6164.875	7615.25	5801.625	1124.5
Dmpk	10300.625	8738.75	1688.25	4958.875	2943.5
Vsig2	3624	3613.625	3913	3614	3540.5
Prnp	3589.75	7505.875	9322.75	2775.625	5781.875
Traf2	6635.125	9364.5	3494	3794.125	5534.75
Zfhx4	3624	3613.625	3913	3614	3540.5
Fam213a	6764.25	5125.625	443.75	6653	6545.25
Nab1	3707.5	8089.125	8253.125	2043.125	5431.5
Cers2	8119.75	10639.875	5706.625	328.625	3820
Plekha5	3870.25	7832.375	4204.125	7311	5235.625
Npdc1	8669.25	8739.875	3414.875	1890.5	4982.5
Foxo3	4046.25	7546.5	2169.125	7361.125	7533
Ube4b	4163.25	2279.875	6071.5	6968.125	9209.5
Abt1	2503.5	7942.5	5503.625	3186.125	9898.625
Abcc9	3624	3613.625	3913	3614	3540.5
Pmm1	10470	2139.875	3744.5	8027.625	4560.75
Dnm3	5524.25	8899.75	10464.75	1094.25	2645.375
Lrrc38	6514.75	984.625	5475.125	6374.25	6215.5
Acbd3	3555.25	8883.25	7886.125	5893.25	2321.125
Zfp354a	9408	6188	4729.25	3898.5	3643.75
Sft2d1	7179	9870.375	6376	1095.25	4031.125
Clcn7	1365.625	9172.75	4483.625	5188.75	8133.5
U2af2	5179.5	10346.625	5763.5	5207	2484.75
Cltc	4709.75	1133.625	7670.875	5562.5	9818.5
Mcee	5980.5	6060.25	2939.625	4370.625	5770.75
Cnr1	4909.875	175	3669.375	9192.5	10665.25
Cacna1e	1300.25	8087.25	6888.5	7911.875	3344
Setdb1	3607.25	9523.625	7480.75	5429.25	3001.5
Cul1	7014.5	1446.5	6623.375	5589	9512.375
Gm11992	3624	3613.625	3913	3614	3540.5
4921507P07Rik	9024.5	3492.375	6488.625	3822.875	5682.375
Sun3	3624	3613.625	3913	3614	3540.5
Psma7	4283.125	5729.25	8821.625	2699.75	6851.875
Gpatch3	1336.375	8185.125	6419.625	8006.625	3234.25
Gpr171	3781.125	7731.25	4384	11068	1442
3110082I17Rik	2895.25	8535.125	5651.5	5608.125	5719
Mkln1	7534.875	5049.375	5265.5	3927.25	8657.375
Smad2	5469.125	7526.375	4102.25	5851.5	5222.75
Blvrb	6174.625	6250	2179.5	6150.125	4285.25
Agk	6047.125	2316.875	5297	7001.375	6742.875
Mta1	3990.25	9455.75	3147.125	7824.75	3685.375
Serpinc1	3624	3613.625	3913	3614	3540.5
Mfng	3624	3613.625	3913	3614	3540.5
Pitx1	3624	3613.625	3913	3614	3540.5
Angel1	3057.625	8177.75	6195.625	9713	1423.625
Mkrn2	4459.5	2086	5422.625	7836.75	8570.375
Dok4	6185.625	6202.125	6443.25	4093.375	1865.625
Itga7	2.5	6242.625	3245	10002.25	9027.375
Pigc	6421.25	9710.25	6298.375	3980.875	1048
Cd2bp2	1533.75	7261.5	7125.125	5351	9290
Dcc	4684.25	4678.375	4940.625	4670.125	3259.875
Btg3	3624	3613.625	3913	3614	3540.5
Raf1	2301	4572.375	7505.5	5544.25	8634.625
Btnl2	3624	3613.625	3913	3614	3540.5
Tmco5	3624	3613.625	3913	3614	3540.5
Fam43a	8820.75	5582	1641.875	3e3	8606
Baz1a	3624	3613.625	3913	3614	3540.5
Maoa	3624	3613.625	3913	3614	3540.5
Arhgap12	7997.875	1621.75	4446.375	9516.75	5089.875
Ptpn2	3971	4070.625	7596.75	3832.625	9114.5
Cnnm3	5427.75	2154.5	5615.375	7921.75	8549.875
Rras	6254	8177.375	1228	4098.625	7809.375
Polr2c	3345.625	7808.25	5726.5	7636.25	3594.5
Dpm2	6056.5	7097.375	4035.75	7697.75	2181.625
Rab12	2881.625	4252	6398.375	7748.125	6941.625
Sqle	10760.5	7662.625	5898.125	556.5	3743.625
Mtss1l	8034.625	6221.5	2190.375	11230	933.125
Slc1a4	7239.75	7255.625	621.75	7246.75	2963.875
Zfp189	7325.375	1843.75	5444	6049.25	6916.25
Mettl7b	147.125	6883.875	5164.375	6738.375	6618.25
Dact3	10468.75	7938.875	6547.125	990.375	2698.375
Fat3	8796.875	3908.25	1617	8686.5	3715
Clic4	8666	8768	6186.25	293.875	3541.75
Zfp655	9636.75	4888.5	2445.125	5503.125	6814.875
Arhgap31	7465.75	7458.5	2849.125	7464.75	87.375
Hapln2	9129	5912.625	3594.375	22.25	8926
St7	4825.625	2104	6570.875	6188.25	5979.875
Btn1a1	5049.25	2515.25	5311.25	4935.5	4788.125
Lmx1a	3624	3613.625	3913	3614	3540.5
Gnb4	7026.125	7095.25	3532.875	7019.75	578.5
Prune1	5525.125	5971.875	4996.375	7256.125	2943
Lypd6b	3624	3613.625	3913	3614	3540.5
Slc45a4	8020.375	1114.5	4723.875	7896.875	5782.25
Tacr3	2973	4936.5	5115.375	4825.5	4688.75
Anxa9	5222.75	5246.5	5522.25	1287.25	5140.5
Ell2	9051.375	6165.75	6528.125	422.75	6389.875
Bnc2	3624	3613.625	3913	3614	3540.5
Mylk	3624	3613.625	3913	3614	3540.5
Flnc	4746.75	4794.5	3501	4715.625	4593.5
Pex2	9558.875	4999.625	4041.375	1852.375	8161.5
Pnck	6959.75	3073.75	4607	6826.375	5876.875
Acot4	3624	3613.625	3913	3614	3540.5
Eif3j1	1596	5138.125	7668.875	4462.75	10155.25
Sh3kbp1	4935.5	4957	5221.75	2497.125	4808.5
Plekhh1	10160.375	4281.25	5238.5	49.5	9037.75
Abr	8526.375	8594.25	997.625	6366	2959.25
Tecr	1580.375	5815.125	7489.5	3964.25	9856.875
Zscan21	7917.25	7431.75	6088.25	2352.625	3999.5
Fmc1	5006	2660	5267.375	4904	4751
Chst8	4830.75	4844.375	5094	2965.75	4689
Grip2	5402.75	5401.5	5671.875	622.75	5331.875
Fam63a	8254.125	9540.625	5892	2530.625	2654.125
Spg11	10303.75	2581.875	5741.625	3347.125	6965.375
Sec31a	9800	7537.875	5789.375	3066.125	2553.125
Aspm	3624	3613.625	3913	3614	3540.5
Nfxl1	7829.875	1529.375	8083.75	3672.125	7530.25
Stk11	1533.75	7516.625	5046.25	7920.75	5840.25
Hexim1	10031.375	7981.375	3288.75	4705.5	4827.875
Cblc	3624	3613.625	3913	3614	3540.5
Nrgn	3624	3613.625	3913	3614	3540.5
Mpdz	4799.875	7746.875	5122.25	7561.75	1386.75
Vrk3	7359.375	7784.25	4022.125	2167.75	7411.75
Hexim2	6231.125	6234.875	6477	4971.875	1459.25
Pigh	11127.875	4140.5	5945.75	127.5	7295.375
Il21r	3624	3613.625	3913	3614	3540.5
Ptges3	3309.875	5135.125	7099.375	4003.375	9970.75
Angptl4	3624	3613.625	3913	3614	3540.5
Nrap	6213.75	6245.375	6488.5	2175.375	4234
Phf19	3624	3613.625	3913	3614	3540.5
Pgghg	8683.375	8733.5	1310.375	5844.125	2846
Sncaip	5430	5467.25	687.625	5401.375	5365.25
Tph1	3624	3613.625	3913	3614	3540.5
Strn	10045	7816	6188.25	655.875	3978.5
Ccar1	4254.375	9305.625	7816.5	1574.25	5687
Sertad3	3624	3613.625	3913	3614	3540.5
Sfrp5	4949.875	4941.25	5234.625	4950	2149
Mboat1	4744.25	4739.375	5007.375	4729.75	3007.75
Dusp18	8295.125	8372	1755.75	5986.5	2969.625
Gpn2	5746	7861.375	4668.875	5600.25	2915.5
Obscn	3624	3613.625	3913	3614	3540.5
Ctbp1	5540	5398.75	6791.375	2150.375	9616
Capn11	3624	3613.625	3913	3614	3540.5
Sertad1	3624	3613.625	3913	3614	3540.5
Gripap1	1989.25	5703.875	5546.75	9649.375	5572.375
Hpx	3624	3613.625	3913	3614	3540.5
Zscan25	4701.375	4696.125	4964.375	4685.375	3192.5
Poldip2	3461	5327.875	3644.5	7344	9350.5
Cited2	6101.75	461.75	5926.875	10195.875	5908.375
Txnrd2	4488.875	6928	7706.375	5648.125	1924.5
Mapk13	3624	3613.625	3913	3614	3540.5
Nxph4	3624	3613.625	3913	3614	3540.5
Ren1	3624	3613.625	3913	3614	3540.5
Prx	3624	3613.625	3913	3614	3540.5
Trib1	6553.125	6602	2267.625	6537	3180.625
Prdm10	4220.125	6438.625	7367.5	7089.25	1532.25
Ctsl	9831.5	8663.125	5342.125	2808.625	2305
Gm1661	3624	3613.625	3913	3614	3540.5
Rapgef3	9326.125	9344.5	5614.75	2809.125	363.5
Kif1a	4275.125	7781.625	4326.625	3722.5	8631
Prr12	6169.375	7747.875	2208.875	6283.875	4542.5
Enkd1	4285	2335.25	6542.75	6178.25	5975.75
4933405L10Rik	3624	3613.625	3913	3614	3540.5
Tmem53	3624	3613.625	3913	3614	3540.5
Ankrd39	7015.5	7088.5	5231.5	6340.5	643.375
Ralgapa2	8053.625	3037	6105.625	3370.625	7725.375
Txlnb	3624	3613.625	3913	3614	3540.5
Ccdc173	3624	3613.625	3913	3614	3540.5
Golga7b	272	4897.5	7106.5	6776	6618.75
Fbxl3	9557.25	6230.875	6714	796.875	4519.5
Paics	4561.25	5905.125	6042.75	5810.5	2974.875
Gldn	3624	3613.625	3913	3614	3540.5
Ankrd23	6453.625	6481.125	6104	4512.375	1746
Slc35e4	8611.25	10964.5	3758.625	706.125	4619
Orc5	6144.25	4330	3227	6033.125	5826.625
Atp5d	1568.75	7927	3701.25	9657.5	5703.75
Igsf9	3624	3613.625	3913	3614	3540.5
Ccdc50	6558.75	3667.875	8477.375	1607.75	7511.125
St6galnac4	8299.75	7610.75	1559.625	6319	3613.125
Atxn2l	7392.875	4895.625	2612	8718.625	4340.625
Maob	4737.25	4780.625	3544.25	4705.5	4582.5
Cpne9	854.125	7267.375	3309.75	7088	7015.125
Mfsd13a	2028.25	7332.25	5476.25	10279	3431
Syvn1	8949.25	6793.875	3828.5	4253.5	5699.625
Fmnl1	2692.875	2436.625	6106.375	7509.25	10558.125
B4galt4	6309.125	6331.5	6307.625	4725.625	2231.625
Ppat	6228.5	1308.5	3067.125	8566	9424.25
Capn5	5691.625	8538.75	8685.375	3730.25	889
Mnd1	3624	3613.625	3913	3614	3540.5
Apba2	6240.875	1375.5	2797.75	10919.75	7325.25
Acvrl1	3624	3613.625	3913	3614	3540.5
Ptgir	3624	3613.625	3913	3614	3540.5
Tfr2	3387.625	6048.625	4410.875	5873.875	5688
Abcd4	5495.25	10336.5	3698.75	7858.625	960.5
Xxylt1	4748.75	4755.625	4991.25	3324.875	4600.875
Pax4	3624	3613.625	3913	3614	3540.5
Il34	3624	3613.625	3913	3614	3540.5
Igsf1	3624	3613.625	3913	3614	3540.5
Rps5	3696	7669.5	6838.75	1807.25	7260.875
Crygd	3624	3613.625	3913	3614	3540.5
Ube3a	3097.5	1463.25	6371	7927.875	9719.125
Nemp2	5115.75	5115.125	5410.875	5126.625	1464.5
Mtnr1a	3624	3613.625	3913	3614	3540.5
Wnt5a	4784.5	4838.625	3340.625	4755.375	4633.25
Mr1	3624	3613.625	3913	3614	3540.5
Rnf115	4037.375	1745.875	6087.5	7003.625	9768
Slc38a11	3624	3613.625	3913	3614	3540.5
Odf2	1416.625	5425.375	7816.75	9814.375	4146.5
Gfod2	1646.375	3152	6190	10360.625	7345.125
Polr3c	8504.125	3131.375	5887.25	8130.25	1706.5
Dpysl4	2789.125	2906.625	6744.875	9865.25	7395.75
Wdr54	3624	3613.625	3913	3614	3540.5
Pla2g4a	3624	3613.625	3913	3614	3540.5
Crygc	3624	3613.625	3913	3614	3540.5
Atp6v1h	7602.5	1432.25	7860	4424.625	7582.25
Myh10	1224.25	2385.25	6140.125	10930.625	7925.125
Pnmal1	3624	3613.625	3913	3614	3540.5
E330009J07Rik	467.125	8625.75	10126.5	3019.875	6176
Upp1	3624	3613.625	3913	3614	3540.5
Loxl4	3624	3613.625	3913	3614	3540.5
Crygb	3624	3613.625	3913	3614	3540.5
Rab34	10026.875	5727.875	452.875	8732.875	3294
Arvcf	7685.875	3318.25	6907.375	7556	2035.875
D230025D16Rik	6141.75	2089	4338.125	8750.25	7249
Slco2b1	6891.5	6899	7125.875	176	4270
Sult6b1	4620.25	4616.25	4871.625	4603	3511.75
Orc3	9485.5	5186.25	7436.25	2548.25	3979.25
Ppp1r10	1709	9491.875	5232.875	4237.125	7724.75
Crisp2	3624	3613.625	3913	3614	3540.5
Scarb2	4220.125	9842.5	6564.5	678.375	7304.625
Grhpr	2726.625	6091.125	4876.375	5905.25	5723.25
Rassf2	9104.625	9122.125	650	2622.25	6032
Card10	6037.125	6104.25	4733.5	6009.375	1760.375
Myo1f	7532	7612	5141	1074	6073.375
Sec16a	7606.625	5541.375	4509.875	2624.125	8404.75
Zbtb9	2465.375	6682.375	3430.625	6951.25	6829
Bak1	8801.625	10200	3963.125	5057.125	541.375
Habp2	3624	3613.625	3913	3614	3540.5
Tgfbr3l	6309.875	10834.125	5833.125	3502.75	2099.125
B3gnt9	4836.75	3352.125	5059.5	4741.875	4598.75
Irf2bpl	5856.75	5380.375	7670.375	6134.625	1867.625
Zfp113	7974.75	6514.5	1943.375	3639.25	8755.125
Comt	8998.25	5506	8050	1405.25	4735.5
Akirin2	6275.5	2248.375	8275.875	5645.75	5926.125
Fam210a	9022	1204.875	4449.125	7356.75	7374.625
Ficd	7659	5991.625	1376.75	4695.875	7332.5
Hipk4	2863.125	4961	5144	4851	4717.75
Lrrc8c	4898.75	4917.25	5176.625	2653.75	4771.5
Wdr13	7372.125	7904.125	5974.5	4727.875	557.875
Phf24	9105.375	77.125	2960.125	9087	6335.75
Rhoh	3624	3613.625	3913	3614	3540.5
Tsn	4866.75	2445.625	7431.5	5921.375	8208
Fam189b	3271.25	3028.375	3359.875	8485.375	10620.625
Col28a1	3624	3613.625	3913	3614	3540.5
D630023F18Rik	5047.25	2488.375	5319	4940.75	4790.5
Desi2	6831	1276.5	5506	7458.875	9094.375
Edar	3624	3613.625	3913	3614	3540.5
C8b	3624	3613.625	3913	3614	3540.5
Lgsn	3624	3613.625	3913	3614	3540.5
Atp5b	3876	1110.875	5380.375	8127.625	10105.25
Megf8	1700.5	7250.875	3663.625	10467.5	5343.375
Camkk2	36.5	4517.625	7263	9115	7669.875
Cryga	3624	3613.625	3913	3614	3540.5
Il20ra	3624	3613.625	3913	3614	3540.5
Fnip2	1721.375	7568.125	10188.75	3701.75	5420.625
Reck	8599	5000.75	4232.875	8497.125	1216.625
Cdk20	5787.875	1250.125	4891.125	7974.5	8197.875
Cacna1g	2519.5	836.375	7681.75	7348.25	7284.625
Parva	4691.75	4687.875	4952.125	4677.75	3223.75
Gtf3c1	9241.625	3727.5	4934.375	6844	4162.5
Dmxl2	2893	1381.25	7816.75	10279.625	6299.125
Sdccag3	9767.125	1064.75	6324.875	4256.875	7329.625
Adcy10	3624	3613.625	3913	3614	3540.5
Sptlc3	3624	3613.625	3913	3614	3540.5
Zfp422	5474.625	3597.125	6846.875	3577.5	8264.5
Ambp	3624	3613.625	3913	3614	3540.5
B4galt1	3624	3613.625	3913	3614	3540.5
Per1	7601.375	11044.75	3110.375	3043.375	4848.125
Sf3b3	4350.75	8845.25	7780.5	5457	2152
Lama4	5401.5	5390.625	5654.625	5409.5	374.25
Ripk2	8254.5	3755.375	10074.125	1753.5	4940.125
Fbxl12	771.125	10123.125	4614.75	6152.125	5961.75
Gfpt2	4765.625	4762.125	5030.875	4755.375	2922.875
Mmadhc	9488.25	3431.125	6650	1294.125	7686.75
Gabrp	5141.375	5167	5445.375	1623.375	5045.25
Optn	7900.25	1293	3388.875	10040.75	5987.125
Ivd	5380.5	3824.25	2522.5	7578.75	9525.125
Zfp777	4257.375	3801.375	5945.5	7585.625	7212.375
Commd3	5515.25	3366.375	8244.75	1139.625	10676
Psmd2	577.25	5805.25	6543.625	5315.875	10547.5
Gpatch4	10414.25	8138	6341.75	21.5	3607.75
2310035C23Rik	6042.875	2366.25	9537.125	3779	7013.5
Bach2	8928.375	10485.875	3180.625	3731.625	1569.25
Scpep1	8315.125	10090.5	5602.125	984.75	3521.375
Ift57	3624	3613.625	3913	3614	3540.5
Kank3	3624	3613.625	3913	3614	3540.5
Tcn2	9128.75	9173.875	5401.125	3035.75	732.375
T	3624	3613.625	3913	3614	3540.5
Rhag	3624	3613.625	3913	3614	3540.5
Syngr3	6132.125	413.625	4071.25	9678.5	8166.75
Apod	11349	8557.25	3898.5	18.25	4784.375
Cog4	2210.75	6955.625	5312.75	5963.5	9174
Ercc4	7800.5	1662.625	5850.75	9762.75	3375.25
Hrh3	3624	3613.625	3913	3614	3540.5
Slc35d3	4815.5	4807.625	5082.25	4805.125	2721
Slc23a2	7374.5	2089	3606.25	9848.875	5679.5
F11	3624	3613.625	3913	3614	3540.5
Wee2	5880.375	5941.875	4724.125	3282.625	5663.5
Sart3	2073.25	7917.375	4701.5	6056.5	6977.75
Prrg2	4803.25	4862.5	3255.125	4777.75	4652.25
Dync1i2	1004.625	3204.875	8363.375	6666.125	9405.5
Lsm5	902.875	6388.75	6676.5	5718.625	7889
Nfe2l3	7315.25	7395.75	6411.875	1487.25	4732.125
Leng9	7420	7497.875	6349.875	1293.375	4314.5
Ldlr	8589	8532.375	3887.375	287.75	6335.75
Leng8	8577.625	6256.125	1946.5	6291.125	4209.625
Msx2	5585.5	5582.5	68.75	5581.25	5533.75
Phospho2	7410	3663.625	6135.25	7293.25	3746
Edf1	1588.125	5308.375	3971.625	7215.125	10504.875
Bbs4	8455.625	3606.625	8488.75	1520	6054.5
Aldob	3624	3613.625	3913	3614	3540.5
Sec22a	5757.125	5440.875	8049	2324.875	7217.625
Fam189a1	8635.625	725.5	2473.375	8559.125	7163.25
Nosip	9917.625	7788	3794.25	3855.625	2057.5
Dhx40	6390.875	6425.125	6681.375	3233.875	2421.625
Adpgk	8072.75	8147.875	6950.75	89.5	3836.5
Chordc1	5523.625	2372.5	7649.375	5646.5	8613.125
Lrrc27	3624	3613.625	3913	3614	3540.5
Zfp746	9659.75	4732.875	5953.25	6917.625	2340.25
C8a	3624	3613.625	3913	3614	3540.5
Pkia	6220.75	1070.625	7616.875	10360.125	3373.875
Ranbp10	7598	3839.75	4387.375	8061.875	5079.75
Mfsd6	3505.625	6614.875	10492.375	383.75	7676.125
Cacna2d3	8782.25	682.25	2557.25	8717.375	6827.5
Taf6	3547.75	3200.125	5379	8061.375	9416.875
Zmynd8	2118.625	10097.5	5454	7285.125	3627.625
Sox9	5410.25	5450.75	767	5382.75	5341.25
Arhgef16	3624	3613.625	3913	3614	3540.5
Stk32c	3624	3613.625	3913	3614	3540.5
Elovl2	7783.25	5170.875	493.75	6594.875	7488
Zc3h6	3598.5	5751.5	7758.25	1136	10386.125
Ncaph	5978.625	6010.75	6234.875	2273.5	4695.875
Zufsp	7590.625	1164.125	6470.625	3113.625	10346.625
Klf3	9273.75	7821.25	6612.25	530.5	4108.875
Htr5a	3624	3613.625	3913	3614	3540.5
Mdga1	2046.5	6956.125	7050.75	5874.375	4789.875
Sike1	5872	7626.5	9872.625	1987.5	3377
Entpd1	4726.75	4729.125	4963.5	3424.5	4570.875
Traf1	3624	3613.625	3913	3614	3540.5
Sdc1	500	5523	5728.5	5432.75	5347.375
Osbpl2	1304.125	6207	7493.375	7375.5	6190.625
Ubald1	3624	3613.625	3913	3614	3540.5
Pdss1	7824.375	462.5	4616.5	9956.875	5821
Snap29	3834.75	6191.25	8884.375	2711.125	5998
Nup107	2574.125	5034.75	5221.25	4920.125	4787.125
Trim3	709.625	6722	7604.125	3516.875	10309.375
Igsf11	9105.75	9128.625	2911.875	332	5981.125
Gmip	4072.125	6504.875	6908.125	1426.25	8029.5
Efhc2	3624	3613.625	3913	3614	3540.5
Scn3a	5747.75	3354	8770	8364.875	1197.625
Cnfn	4940.875	6580.75	4563.5	6491	2220.375
Serpind1	1398.25	4334.875	6301.625	7981.125	8679.375
Sox6	7314.5	7342.5	3200.75	7297	167.75
Kif12	3624	3613.625	3913	3614	3540.5
Tpra1	10666.5	3514.875	5618.25	7407.25	1505.875
Tmem63b	5964.125	6255.25	2589.375	9279.875	3815.625
Thpo	3624	3613.625	3913	3614	3540.5
Pi4ka	1791	2942.875	6014	8276.625	9593.625
Klhl23	7207.875	2554.375	6636.125	7079	4003.375
Kirrel2	4881	4899.625	5162.5	2715.125	4754.375
Ppp5c	6278	2966.75	1959.875	7963.125	9412.375
Zbtb5	5111.75	2085.5	8247.5	4557.375	7801.75
Tbc1d10b	9749.25	3128.25	6713	1681.625	7422.375
Chrd	1335.5	5339.75	5547.5	5217	5101.125
Aftph	4120.625	1837.75	8072.5	5678	8973.125
Abi1	10006.25	3703.375	2234.5	7365.75	5286.125
Mfsd10	5196.5	10042.875	6397.75	1189.75	5814.75
Ap4m1	1578.5	7843.875	5565.125	5538.875	8968.75
Apoa1bp	7868	7940.75	3571.75	1404.125	8268
Adrm1	3668	5379.25	3357.75	5903.375	10292.375
Dedd2	2796.625	8661.125	8469	3637.5	4791.625
Hnrnpu	5781.5	1932.75	8055.375	3308.625	9549.125
Hip1	7666.75	11171.5	2490.875	5607.75	1633.5
Sema4c	3004.25	10767.375	8048.5	790.875	5919
Bdh1	6019.625	3759.5	854.375	10150.375	7925.25
Hrasls	3624	3613.625	3913	3614	3540.5
Klkb1	3624	3613.625	3913	3614	3540.5
B2m	11293.5	1059	3809.875	5403.125	7096.5
Mios	7252.125	4680.25	7416.375	5902.625	2327.125
Zfp526	6027.625	6237	4239.875	2152.75	9292.875
Zfand2a	6020.75	1655.25	7579.75	4373.875	8975.75
Nfya	7177.125	7244.75	6448.125	4234	1897.625
Fstl3	3624	3613.625	3913	3614	3540.5
Ogfrl1	834.375	7776.125	9887.25	4372.5	5780.125
Arih1	5817.375	2115.625	8523.625	5451.125	7083.875
Arg1	3624	3613.625	3913	3614	3540.5
Cops6	2028.5	4494.5	5054.75	7669.375	10094.875
Cdx1	3624	3613.625	3913	3614	3540.5
Sox13	7067.75	7111.625	1416.75	7066.875	2659.25
Mospd3	3518.875	11144.375	5785.75	5934.875	446.625
Smad4	5395.625	7686.25	5854.25	1340.75	9304.25
Prss57	3624	3613.625	3913	3614	3540.5
Slc45a2	3624	3613.625	3913	3614	3540.5
Slc35a4	4386.625	7501	5068.875	9626.25	2936.875
Arfgef1	8736.625	1359.25	6732.375	3904.5	7625.5
Cyp4v3	4644.375	4639.125	4896.375	4624.625	3425.5
Gsc	3624	3613.625	3913	3614	3540.5
Rpl11	3538.375	8025.625	7378.125	7694.25	648.625
Ddhd2	9657	1484.625	6418.25	3216.5	7979.875
Adgrf3	3624	3613.625	3913	3614	3540.5
Sra1	9733.125	6157.5	1875.125	3245.125	7713.125
D16Ertd472e	3624	3613.625	3913	3614	3540.5
Ccdc102a	3624	3613.625	3913	3614	3540.5
Cldn19	4732.375	4725.25	4994.375	4721.5	3062.5
